Label,flow_duration,total_fwd_packets,total_bwd_packets,fwd_packet_length_max,bwd_packet_length_max,flow_bytes_per_sec,flow_packets_per_sec,syn_flag_count,ack_flag_count,rst_flag_count
PortScan,59.165166284486354,18,0,14.621513084975856,0.0,9694.165680748958,94.13920392402721,23,4,0
DDoS,31.547083809324103,124,16,434.78170360723357,1184.661586129978,4524.724160978181,2911.5137857578143,1,4,0
DDoS,5.329641804279283,192,11,1476.9730308503308,70.24216306641384,1974.8801858442978,3862.3269797847893,1,3,1
Normal,94.87075015488583,12,12,480.59481951137263,25.704855132317018,356.2736649287752,16.580748907475083,1,1,0
Normal,64.18488786952236,9,11,17.58467654503898,1098.7480249292762,181.47137781500984,12.942725866551275,2,1,0
DDoS,87.70420129389761,86,19,550.8210865909638,1171.272474452587,4225.706055636057,4949.449209968749,0,4,0
Normal,67.63799490082398,14,8,1496.2725013754539,743.445018939406,3033.4621142703772,38.93061368090212,1,1,0
Normal,35.762670844797285,4,18,952.7268821062037,476.8088835953834,1239.3111095928896,36.36115332914088,0,0,1
Normal,51.317538425648266,15,5,1043.208802374112,354.6796937777409,1804.5365034968588,53.833552194016974,1,0,0
BruteForce,2524.2624689436743,17,12,357.5207281305752,175.54184974040476,3564.069264294503,45.68983302743426,0,78,1
PortScan,96.0292072876236,19,0,88.74281590558046,0.0,6897.638534798483,23.081009027198878,38,0,0
Normal,25.44157896625748,6,15,1328.2656563648422,736.6336979347437,6134.920721415669,84.61662988643705,0,2,0
DDoS,87.51020815654935,145,5,620.0883070171984,683.9411268048848,891.557774031279,1175.647011751625,0,0,1
PortScan,92.41537274889751,17,0,94.3646607661075,0.0,1515.9628812945105,75.00313036675428,36,2,1
Normal,67.07450991442975,15,4,441.36893112152126,149.66529033837676,9093.189568510066,5.759139653106994,2,1,0
Normal,93.13353607739364,5,12,293.5981624713511,1005.0150359998164,803.7044009331131,12.673736523082491,1,4,1
PortScan,39.84807088898911,18,0,5.35823328069166,0.0,2068.840560554414,35.255098902258226,33,0,0
Normal,95.30631598644023,4,8,1134.184754921044,361.4248297866789,3247.627575276649,56.11431549145383,2,0,0
Normal,70.3080094288809,2,17,746.2477492256666,1022.3911678177111,2378.1787708665724,61.341944321375294,0,0,0
Normal,4.296376165139309,19,8,278.84853935378777,296.5168482930267,2979.299536147047,10.899529782149665,0,2,1
PortScan,90.69659589872337,5,0,53.01618367140484,0.0,7304.630197981019,96.0638841603323,45,0,0
BruteForce,2597.7397967914794,4,3,470.30100686675564,1497.818480620777,1040.6300928025987,53.42746820111039,2,86,1
PortScan,46.086665779305505,5,0,43.98198419697087,0.0,3587.1106716976847,43.7429594883672,12,0,0
Normal,56.69001393736547,19,7,629.2703027039452,1045.708677609856,6156.119975766828,19.920666120466876,1,4,0
PortScan,15.02351622244567,13,0,73.84034873833198,0.0,583.5254317526067,95.13350488281185,14,0,0
DDoS,46.96968825188313,135,7,31.087166164408654,805.0775236679746,538.517306326916,4187.081630390363,2,2,0
Normal,83.12960895010279,12,2,744.09307836591,189.9236927717201,5035.8181281033885,12.660760593760758,0,4,1
DDoS,1.6466976678377823,120,7,1027.2331622812737,500.9272787243758,9008.263029848249,1511.4628646596257,0,1,1
Normal,27.364424316404694,16,2,285.4941950623528,101.95580428432926,4503.207645980694,35.665092797674625,0,1,1
Normal,0.34521318574003756,14,7,805.78325934898,915.4774971389559,4125.78213531988,80.9916405309285,1,4,0
Normal,41.629559784069855,1,14,631.1080900294508,1286.243612554047,200.56215536724142,55.001105887029986,2,1,0
Normal,72.85871949832409,4,15,1055.9215149341446,1214.3269516454013,7353.842686864094,11.464221125904988,0,4,0
Normal,79.89730572855139,9,16,1290.9073540661313,1284.1219035712456,1724.4429386663521,75.30994375075133,2,0,1
Normal,94.52445713658796,19,8,460.5733265352486,261.8995778703644,7015.087134146135,31.161994406898042,0,1,0
Normal,60.889610835781575,14,16,1357.1566158671899,975.1269171722338,3550.2119753574443,41.4161565574185,1,3,0
DDoS,25.53722397862426,178,7,1060.427697408369,1435.1130572871618,545.3863715124214,4774.133552051591,2,3,0
Normal,92.42238011875622,4,11,55.74916926642792,1174.876746857507,3346.217036941618,11.538865670766826,0,4,0
Normal,77.55404381264957,7,4,1186.8643463364476,5.085568196537327,6629.647334121288,97.80013941399265,0,3,1
Normal,57.48540545201414,17,18,741.940595285748,1323.4599173317672,7706.552679951278,70.5065455412575,2,4,0
DDoS,69.5944575503217,145,13,1418.191337718191,1058.6697749929413,6391.886603963307,4079.842344018339,0,1,0
Normal,92.43920386524218,14,17,485.4472458613442,183.09308388020563,7139.501744866948,6.754395784056442,2,4,0
Normal,71.26816344444487,15,12,886.820488704559,470.7338740650646,2435.5498191510583,54.909015065385724,2,4,1
PortScan,36.90061330771493,12,0,30.179484125787337,0.0,9655.956973496253,38.546537216848925,22,0,1
Normal,71.33151740868075,12,10,406.73959954140213,1094.7157466958417,2346.413922104664,3.920980669423134,2,1,1
Normal,4.123788457265248,6,7,707.9303165995667,5.285829615180704,1783.9808934538287,61.31265646110779,2,4,0
Normal,38.70291462687507,13,12,1128.7432267975291,696.7832721118775,2573.1362592074406,31.566089430730745,2,1,1
PortScan,40.691670881373376,16,0,62.057753219719956,0.0,9723.34625762633,32.876280819310665,14,3,0
Normal,16.767139618641387,14,13,1258.0548998812747,1276.6958000004056,743.0408473667826,17.05500853043178,2,4,1
PortScan,2.4062395071218408,7,0,8.258274729770754,0.0,7757.108421008261,14.897447489772311,43,3,0
Normal,13.424785540110507,16,7,478.3817878237147,1040.90121605699,1142.3363817427894,15.289859929425525,2,0,0
PortScan,65.4966874301258,9,0,82.29540106486172,0.0,7755.585302381715,88.7199401827897,16,0,0
DDoS,80.24865275473239,103,16,524.9400474601009,1216.2689202880445,2842.5380866655064,2591.412846768556,1,1,0
BruteForce,2662.669462992689,7,16,264.6458054086744,1328.9772354855434,7293.569170549878,47.47317781948426,2,45,0
Normal,34.701713960538584,12,16,832.454553936527,1149.8885744586917,585.1059284353594,70.74230841943556,0,4,0
DDoS,59.97798430388407,134,14,72.57083067989417,272.9437943184017,3412.494595532738,3050.3479596530874,2,1,1
Normal,93.72078218483068,14,11,54.86295449057438,558.7820983779911,4699.782382143092,82.40022164791517,2,3,1
Normal,16.78747395568145,19,19,96.86030916094273,1176.6123182291087,304.6831705479014,20.522359306707337,1,2,1
Normal,71.79279407563999,11,11,1008.9167592658972,1234.7663700909766,1890.3986276866483,80.46368933435448,2,0,1
PortScan,75.5223754416014,5,0,23.869706503922316,0.0,1771.1014821768138,6.54868162630828,18,4,1
BruteForce,692.9112646157398,13,7,741.172773530638,1071.2178315594915,4865.876951204736,16.52710362585844,1,54,0
DDoS,86.13881357978819,121,9,515.0982941387437,261.74784439577917,1418.4128140917883,3706.811262685611,0,2,0
Normal,81.3291942063733,7,9,380.4543368267168,558.9987107719784,9773.982822501246,11.791829102332594,2,1,1
Normal,3.4369603570857015,17,14,537.4577436113782,801.9544222662533,8880.605094265258,25.31018169318078,2,4,1
DDoS,9.199333046517143,92,10,290.06725430491423,1475.5626090292287,2320.9291698994366,3244.088979562949,2,2,0
Normal,5.007776699796047,8,16,1018.1368622384348,1198.8233853534505,2418.6790078922095,60.267789029285446,1,4,1
Normal,33.54087882675629,17,18,152.60324179419294,288.92965470910497,9479.532163510927,33.44336633838705,2,3,0
Normal,50.97797016892463,13,1,775.3510731156438,528.6098106665071,3065.4879107589563,63.71517031168245,0,3,1
Normal,53.28153802266742,11,2,715.2404911440847,325.3474392449496,4290.560199428647,9.492275579176688,1,0,1
Normal,26.839909300967324,18,4,452.8854266175954,228.38863367559082,7044.645781777451,40.11543178276102,2,3,0
Normal,91.16852896737139,5,2,153.4340841731383,179.9701364547731,3505.962469126483,37.796049026511696,1,1,0
Normal,36.88945270820413,6,4,1055.03656570929,1448.5545613391394,9034.322160882757,54.14636357422625,1,1,0
Normal,4.650460580938715,14,6,854.3105423998081,1359.950349025973,5931.458675119216,30.208282884620086,2,4,1
BruteForce,2371.882371649688,12,4,1214.2145267861094,724.8663988723505,5715.634826239966,98.49082278072231,0,28,0
Normal,53.157831312161136,4,18,353.28555842125587,822.816950975997,5587.524849501718,32.28701583172449,2,3,1
Normal,40.881360076564384,7,5,1187.3461732888784,1257.9341248683181,1209.2674708175941,69.94075165521069,1,2,0
Normal,27.456867658015994,11,11,437.9185860034505,973.257539391384,7925.374476556719,37.263733990672065,2,1,1
Normal,13.21919265145531,2,13,168.88609654300052,1098.9868753669966,5763.925023917895,53.82976561345498,1,3,1
PortScan,81.93453355961336,4,0,31.392594204437387,0.0,629.8398370774449,23.440130213406132,43,3,1
DDoS,99.61490968820677,136,19,331.5877205614187,724.5431360127707,8518.568528790678,4920.184814534945,2,4,0
Normal,33.02125913903582,1,11,1023.6433441711376,1462.189336698706,7321.635788355885,97.26677909141002,2,4,0
Normal,38.22394231324274,15,11,365.94260260732926,942.5474570766604,2960.0028817727334,54.55298768409199,0,1,1
PortScan,61.841948715228014,8,0,37.8242939405419,0.0,2931.788780779006,46.62034166564029,37,1,1
PortScan,71.87230332608057,5,0,20.6615815230052,0.0,5096.688682345522,64.51575848527186,11,3,0
Normal,39.26375052687877,14,8,547.8351979863835,1481.6058182033862,171.59484078232006,23.12181362419122,0,1,0
Normal,90.50245874648334,18,2,1334.5818893060257,106.16330221008225,8115.244583017349,82.3753039098351,2,2,1
Normal,56.04439852396895,3,8,750.5430590625801,1478.4545262738427,9426.250255697467,25.575352458757806,0,0,1
BruteForce,1998.2269734565293,2,15,900.3777309923522,1365.8483778418342,4521.363001983173,54.71043905242881,2,28,1
Normal,64.70260804067452,16,16,283.91524411590245,1284.6304075281246,5412.083829669869,13.590862225580102,1,3,0
PortScan,95.2851044400924,14,0,80.88980237395734,0.0,8116.869129799516,57.88203299173847,37,0,0
Normal,79.47577421272838,16,17,619.7703870720719,913.2871339115034,2848.2297508741995,48.81267652503718,0,3,1
Normal,4.097311740458922,11,14,1283.0782486993864,1494.9300262697875,4968.131758136037,28.78401878822145,0,3,0
Normal,33.29776008292197,17,14,361.38549142131023,1460.9962293157778,1198.8411283888206,31.445064749668187,2,2,1
Normal,47.107414026627154,3,1,932.5386827898369,1217.7496254522912,7048.886649554158,1.9713364757386347,2,4,0
Normal,31.520305463689617,5,1,1308.1443264394202,130.29221399618413,7949.264303419705,3.7043460605274117,1,1,1
Normal,70.04873732696261,3,3,1401.615635859612,558.2499188313715,762.3658167879388,60.484894691006744,2,2,0
Normal,82.64428807127184,15,15,1490.685400865532,1298.89171475878,8835.953045768354,72.11921225649033,0,4,0
DDoS,73.16137500900862,193,5,1144.435740018939,1053.7804876151738,3807.7427491397193,4994.5028292664665,0,3,1
Normal,98.9343953541447,3,5,112.51517667065647,183.00630530891632,9229.845464631191,9.109211187133056,2,2,1
Normal,27.32751002451361,6,4,1307.1929899541897,522.3728119355375,9011.707989695082,94.14615075137004,1,3,1
BruteForce,3093.415234329061,14,14,1328.455312805377,29.138256266236173,7929.906951279844,71.62978429899671,1,96,0
PortScan,76.68560425093116,2,0,6.867443958165431,0.0,8318.481035072895,24.500102087980135,47,3,1
PortScan,36.2816578800588,18,0,93.35328026593413,0.0,2964.7966768919214,67.47725483552163,13,0,1
BruteForce,1827.2070502469978,6,11,714.9979668987431,653.7912909543696,3736.1384493053392,12.034312259053232,0,42,0
Normal,10.497188046182872,5,14,316.05005381717655,1140.582153779844,2476.6078555289246,78.1594594979497,0,3,1
Normal,78.95441488582118,14,6,663.1606012933493,1400.133290567083,3609.596749082015,48.611495738657695,1,4,0
DDoS,53.27982719845156,174,10,1086.1897164758277,419.837538976303,5662.861062172053,1228.1862475287428,0,3,1
Normal,29.299788253654395,11,7,1001.3259698357082,428.7252615972499,8653.90146739751,1.9054852419287818,2,3,1
Normal,65.6121524482396,1,10,1169.987759405045,723.9772221827957,5517.115698283203,65.59510862138609,2,3,1
DDoS,64.19783787156946,164,14,714.7841109517633,1060.3494411878246,6997.192879706898,3911.5477688528613,1,1,1
Normal,21.027673649688015,9,5,766.188124983346,1489.5561530050916,1444.3275175698143,29.541413406816893,1,1,0
Normal,3.1367017396714614,12,1,1403.533856865502,244.39718310543213,9401.723410000499,2.165098569559503,2,2,1
Normal,43.41889643147722,1,19,946.7755256472659,513.203347364681,5873.453380981921,77.75633854751855,1,4,0
Normal,56.99423574750769,18,8,1121.3109459466402,545.1599664764019,7780.51520685431,63.93079627524126,2,1,1
Normal,87.67286730922278,12,19,996.7758547978043,1088.7359591679249,9985.80260082491,77.91198185099205,0,2,1
Normal,92.82885788519468,2,17,960.7281203547127,1329.896693923612,8611.283416466182,54.29334382783287,2,2,0
PortScan,52.927641293860965,1,0,93.0592637432326,0.0,5093.250877806855,46.63357750590744,33,2,1
Normal,75.40496802847764,1,16,534.7286915687868,1070.4755359836436,8693.602817609335,22.71656739751463,1,4,0
Normal,43.9863969055669,1,4,641.5354975831631,1364.433023639384,6623.362877676511,8.804974209062896,1,0,0
PortScan,74.63360744163201,12,0,82.7362314403796,0.0,7327.179566955012,47.673117434535946,11,4,0
BruteForce,2079.5108747170616,7,4,1147.7953585882303,952.589970094966,6409.218521593289,86.9713655179266,2,72,0
PortScan,37.16936700687279,4,0,95.21457629990384,0.0,2947.5743735524816,6.8753010668720185,47,3,0
DDoS,63.45937708148012,74,7,536.253600246687,661.7113781418176,3411.3247642813703,3987.1285847481827,1,2,0
Normal,1.9139807641471753,15,1,213.52060344348595,190.2131058848028,5627.555566646051,94.7521872662932,0,3,1
Normal,72.2738849028615,1,9,741.1599299390203,1025.4287890219528,8753.353657986852,64.43307691950605,0,4,1
Normal,83.56999657668986,6,4,1476.4928200116244,602.0630698649547,4580.175015169335,91.50686849532696,2,0,0
Normal,39.97425194328575,14,14,305.5226475260617,850.8790407897051,5451.617836022042,55.79926477269797,0,1,1
Normal,44.84944747599872,14,9,678.0014070806483,785.3134866167435,3754.0560251726397,41.053824394298466,0,1,1
Normal,85.14309300043145,10,3,407.0802049417519,1040.9772042526913,279.5411153876769,57.59735691462321,2,0,1
DDoS,77.58789806907073,118,15,1384.0183254527676,1343.3675097607788,6471.040441218374,4160.531231127648,0,3,0
Normal,28.886133954434165,12,5,826.3759613498019,419.62400758078394,5702.763341350103,95.79455890084569,2,3,1
Normal,32.46521304549775,19,1,868.1166885995613,892.7502207503394,9784.73806774732,83.97065229189265,1,0,1
Normal,67.9199354158206,9,11,12.391869945150624,860.6495680877824,5128.871155500732,18.78848809025565,0,0,1
Normal,56.36348943557131,3,19,979.1696331782892,472.71797875638254,5395.982973019048,59.58200470747027,2,2,0
Normal,16.306734152540045,4,5,459.5286321120741,749.3792320894115,2894.393466448053,45.03079256022616,2,4,0
PortScan,31.061997931993726,13,0,76.11420416860429,0.0,1086.0309757316745,48.64520153676532,42,2,1
Normal,90.00832936017754,10,19,796.6010742998964,640.399607677121,7104.970202888934,43.39560398776455,0,2,1
Normal,68.84862622855411,14,17,888.3367901570291,405.7903291808723,8103.314804136618,7.688151461424347,2,4,1
Normal,98.5988343367834,6,5,1235.3090858331632,1295.9634751446656,8710.015278188084,84.74427137418405,2,1,0
DDoS,76.72455174507887,52,9,448.4019578689995,536.6875322090054,4102.290386133833,4668.31914633254,0,4,0
Normal,94.20324577114467,19,6,384.24207630571414,288.3145900591487,7065.293272403624,21.763520199564706,2,1,0
Normal,21.697238529660495,10,13,1193.7132717639315,794.5068381548285,2700.6517956034922,62.57360459639633,2,4,1
Normal,77.17133899421088,5,11,1078.0778559916428,1216.4466714144253,2602.632567303452,54.12040360931386,0,1,1
Normal,2.1197302627649632,5,1,338.4224067634257,531.0686383016277,9957.680058713906,89.75301985915773,0,3,1
PortScan,67.10892616898224,5,0,56.25821056569451,0.0,8509.44941974456,70.7060745304716,33,3,1
DDoS,46.98129958421212,121,6,998.9044766350232,489.19433639395425,2636.510421102439,3373.470557431054,1,4,1
Normal,34.74133118481486,9,3,235.76704035860584,1103.3970495986482,4390.653071293946,95.23851634271452,2,0,1
PortScan,86.2541947940796,15,0,72.16216098247926,0.0,5693.187192218688,66.68418254827255,42,3,0
PortScan,85.44134249648731,9,0,0.3950157501422469,0.0,228.42051230090698,45.90220128158504,43,4,1
DDoS,2.327940319374494,146,12,1274.4777322857565,1106.3638585843662,9596.808787046393,2018.1729285519632,2,4,1
DDoS,60.989561732698164,135,11,1208.4322773781369,552.5973209585819,1176.8375513008766,3686.6745589868683,1,3,0
Normal,36.84643920966355,8,2,836.6965870154937,589.4929112288423,8190.670844199946,59.383008892451265,0,4,0
Normal,41.624534049894876,2,19,657.5260704263698,861.228970591269,9761.709185382495,68.54932160245744,0,0,1
Normal,83.22086984795573,5,8,745.1976121437884,1480.3052398346629,7071.868242815175,51.02440685066195,1,1,0
DDoS,31.052993175615065,64,13,1204.483110685318,257.26470266180434,9670.234318857156,2291.8160716750076,2,4,1
Normal,94.31057618269826,10,14,960.6760583175028,449.781117843766,294.93055768841134,50.88485895445097,0,3,1
PortScan,18.045419254576863,14,0,68.54239812870193,0.0,3610.0295906278,5.801891292154432,26,0,0
PortScan,66.30597009448095,18,0,4.202691001778913,0.0,4816.874848031575,79.99332759066922,29,0,0
Normal,67.2432961946751,1,15,606.9998684041739,1059.217888548445,7851.105404610825,16.639094307482786,1,4,1
DDoS,25.294296626649032,110,10,91.94626092636882,893.1079021993872,6579.865776512201,2370.111031982788,1,2,0
Normal,32.54258583582348,4,1,571.9037906543655,882.4257965796721,7386.490127085427,9.612470084161364,1,3,1
Normal,83.49636940873604,13,12,341.40229684308844,222.1604243378133,1532.1519260985276,82.17468842028538,2,0,0
DDoS,76.20434496999975,189,9,1257.8768006762523,1251.9380593961719,8463.178012745588,3451.8337385761856,1,3,0
Normal,32.976678443444484,5,5,157.49919288396381,13.343716827197817,8240.035961606809,40.4930237435486,1,4,1
DDoS,53.4422590387999,112,15,540.9351739551385,626.3658910247556,7712.233522311695,2156.223500205174,1,4,0
DDoS,6.261861595684236,120,3,1043.2379719616179,323.11387767889545,8197.704168142576,3778.025485307729,2,2,1
Normal,20.95371365162306,11,19,1346.0878766104536,156.5098694481743,2214.589053387962,86.15240888732487,2,2,0
Normal,48.633473830153875,5,7,502.97506508747483,479.23620737210405,1488.6426243978085,77.40639620981578,2,4,0
Normal,8.688776154393238,15,7,909.6577886989725,985.7809392807,8961.109411720952,74.62409809567099,0,1,0
Normal,84.34890225370455,4,7,560.4743851047328,745.6243654717742,9574.402228393723,23.28658645697231,2,1,0
BruteForce,2299.4679984100767,7,2,304.3217030728363,1310.288792810726,4300.237794019109,19.762457562394744,1,68,1
Normal,94.36900369778463,10,2,488.5767014720331,899.5281818681823,4525.298191239285,25.41281114031979,0,2,1
Normal,69.37734390580631,4,12,953.8532448469598,379.7010540227692,7435.672965224418,39.230063068875765,2,0,1
Normal,94.04609708899234,5,5,1074.5090079184251,772.831417936393,5000.490791808103,48.3969019594925,2,3,1
Normal,55.49580431352741,5,4,555.908408203078,341.07870569306016,3204.1990857122687,25.76718294151297,2,4,0
DDoS,60.061839245090745,73,7,228.7980737774793,267.98471267971814,1981.9510479411347,4412.465045479636,0,4,1
Normal,97.69940835716346,19,16,209.33626853380815,1432.5307881320402,324.24716721498396,19.253767419820562,1,1,1
DDoS,64.2487017717396,127,3,1218.9211493448956,702.0492485213952,5918.21671430014,4941.918132589819,1,0,1
Normal,3.1755782291885857,8,2,979.9102814383823,976.8121361040756,1507.3239548293425,26.813545752640763,0,0,0
BruteForce,2318.876032640237,7,17,1092.0462099456754,1310.1484157843847,8597.674532802208,72.98479484191404,1,57,1
Normal,90.55632234452783,8,9,732.3813264483288,483.26647805671337,9830.399665205538,46.39102656839263,2,0,1
Normal,79.57846695445323,13,8,685.9796714302959,1183.5378601677103,4631.627529267503,61.90647591859094,0,3,1
PortScan,58.42494393527972,5,0,88.76503223519317,0.0,1244.1430372706054,67.26134310480614,29,0,0
Normal,67.16322095804227,18,7,252.50955482354104,1236.017853467031,5871.872560188841,7.782899930217551,0,2,1
PortScan,99.020159746242,9,0,89.65259731445468,0.0,5781.398174023161,79.68901005983578,32,4,1
Normal,9.1571426420829,2,16,1487.682971161997,1444.2603513690262,1420.2020638670524,29.11322734687079,1,3,1
Normal,66.75775838046063,16,1,1231.3376025619943,412.17194188023433,6504.609611991636,51.465498193274115,1,4,0
Normal,28.411429687602325,14,10,939.1944106042235,1165.2221605584546,3229.022169191293,34.50030711015752,2,4,1
DDoS,64.04503061895839,62,11,321.6058749459388,243.45884943049788,8470.369851720898,1673.5924898761443,1,0,1
Normal,60.80159523080549,6,7,506.48821136522383,1386.34058784542,5920.387559509194,23.597381948307703,1,0,1
Normal,15.430337527605392,3,18,526.1785743698856,641.7679465635822,4386.214325355966,96.412749974382,1,3,1
Normal,20.753989909449896,17,19,716.5101090216605,1002.980177834767,9636.84747325512,40.612171633840724,2,1,1
Normal,62.200794846517034,13,14,632.9951914357514,1275.287731903082,4963.119743462268,71.45183812770813,0,1,0
Normal,12.910171735647035,6,17,1401.2297762348737,423.57977418572176,8884.214203670195,64.50332908410563,0,4,0
PortScan,26.591569425519257,8,0,11.432002385216467,0.0,2716.6702313246883,74.51612175281144,14,1,1
BruteForce,1739.8779956130377,6,13,122.10786598464968,470.0838114589184,4473.574893257803,55.55586591279298,0,22,0
BruteForce,1015.3124030738038,16,3,539.9352001011675,424.305771050328,930.4932021531838,38.99569015869055,2,40,0
DDoS,48.85720961133933,59,2,199.4439442428228,765.4521746947561,4285.301196673801,2821.3937579289513,1,4,0
Normal,94.11991948106945,17,9,419.031832400961,820.1174905624669,8955.478931849635,52.42482822456773,2,0,0
DDoS,22.792193974810935,164,7,1438.3395050311167,115.2341327850322,8311.675907239483,3962.6701902554837,1,1,0
Normal,39.02363913406524,12,14,1057.8953177624862,1009.9392906605186,9759.490232545646,6.8236186750561565,1,2,0
Normal,60.68513177680021,6,5,11.778294074073713,630.0019680140261,7522.365469556184,61.725797438711865,1,2,0
Normal,75.55835905744682,7,15,493.29193866378705,1334.2940101705494,2787.733786071988,48.568454734324604,0,3,1
Normal,90.17517333259924,11,1,658.0526055516245,1328.2836253337055,1692.2303009350157,51.10437661319612,1,4,0
DDoS,91.55575145859416,54,7,903.7521435491509,1080.1391750617197,1877.213424410704,3309.555990176438,2,2,0
Normal,77.68634342982503,16,5,749.5905269769755,1280.6747820077492,6647.688536423517,79.26600805809369,1,4,0
Normal,22.910250575671714,5,4,104.6591259043998,1383.7711303021492,3884.2463840367154,20.917304663267036,0,4,1
Normal,2.578452071252324,15,11,773.3212030252225,865.9933054588975,4198.967348124336,59.02680325466694,1,4,1
BruteForce,1279.282231056287,4,19,195.38891407961245,1457.8595387537423,8619.682903359799,86.18733277574741,0,50,0
Normal,14.24073021368355,5,6,778.7996530974605,1433.0982920848771,7293.984732012019,83.57304713845427,0,4,0
Normal,71.06772597908598,7,18,369.102914958158,164.8239968272841,2171.8106911945893,3.8341728503917687,1,1,0
Normal,66.14694562388911,3,5,216.2884486135503,784.1325546656761,1793.9027365991356,28.61963194958914,0,2,0
DDoS,4.492766997983338,147,15,431.8844086582424,171.70119649613673,8237.133525318732,1258.38063935744,1,0,1
Normal,83.67571853518201,15,6,149.43311779699263,1026.2003474347814,9540.726001454976,74.3337450672558,0,2,1
Normal,24.94945230248911,2,4,425.9755849797209,1147.9136788191497,1932.9101189407093,48.791781046904845,1,1,0
Normal,43.279484841555124,5,17,1300.3990568542833,1327.0169493604321,9522.437981796174,21.0453307480996,1,0,1
Normal,66.82658017202867,7,15,460.75604574525414,975.0143077452241,4354.398656559819,28.62104534948249,1,3,0
Normal,42.99893680654011,17,18,705.333051218233,680.9891632981102,9066.02483852565,80.294781579649,1,1,0
Normal,44.18465149971435,8,6,779.7125373294122,233.9054829882465,7533.485790189639,20.023864966140856,1,3,1
BruteForce,1778.464401765713,9,19,267.4361390016871,187.65597255364779,9060.59585111463,94.28899655469992,2,80,0
Normal,40.204210571074384,10,12,662.6766884884541,728.5009329706755,6486.96002540587,50.58597764231258,0,1,0
Normal,76.50830453267635,11,9,1279.4716823739238,1248.8215526674974,1654.3971159260332,29.058621668955055,1,3,1
PortScan,91.52611608494111,1,0,67.96297506451032,0.0,697.6247664155158,39.571858298248465,39,3,0
Normal,41.408363992630846,15,15,1384.2294326633707,1321.2026419548517,6308.412035893561,26.39474356512479,1,0,0
Normal,42.41622410521998,8,1,1306.6703533750592,1216.485315841829,677.7219263654239,39.04916021491183,0,0,1
Normal,70.29244792173284,19,2,1283.744278037325,308.19983361258335,2436.2670927893355,13.948830306597165,2,2,0
Normal,94.28292291041713,12,3,297.81416350569845,300.48661566786495,2141.6813652851597,82.49302493439609,2,1,1
BruteForce,2421.1872674661718,6,19,726.4703977747279,687.0199510796125,4328.3270089967045,96.40200244627894,0,64,0
Normal,44.07040623313989,10,10,924.233205758852,286.7335983535096,6014.065206685167,66.25482454535882,1,1,0
PortScan,79.61772703087489,5,0,66.81437534953979,0.0,9120.528489840815,81.04950811225608,30,4,1
Normal,61.008387580466454,7,19,835.2682688033962,401.66840390225457,9368.300831483095,23.57986065327742,2,2,0
Normal,11.147575761999077,7,11,1260.0648202917357,33.85078012044684,9825.500175599605,7.212628927381209,2,2,0
Normal,62.81050028267035,9,6,1404.8309086784657,857.0139965464244,7661.851975902391,63.0841015760141,0,0,0
Normal,18.755953831272958,15,19,417.4927898169057,594.9101660809024,9220.840506886709,81.94031735002437,1,3,1
Normal,51.07057181443258,6,14,433.10898369848206,356.0937242413149,7927.19403581922,83.59993752885117,1,1,1
PortScan,52.95741643927781,16,0,49.808166434841084,0.0,9114.951667403013,53.74358595914535,47,3,0
Normal,87.63271588627599,7,2,230.1751096708655,683.775401534497,1131.334656976276,62.58797140570444,1,2,0
BruteForce,1908.9686691949282,15,18,646.0706307233577,902.9375847960603,9619.591848356566,37.45689781682124,0,65,1
Normal,28.016297981365835,2,4,1176.7032723690097,1459.9160000495922,2422.1746332437315,83.23622694079394,2,2,1
PortScan,23.173538186781556,8,0,2.502364079812669,0.0,5727.852656049586,70.06295309229739,47,4,1
DDoS,87.43776248076517,158,2,1350.47902697694,39.50236322832534,5216.592235925613,2392.187411984193,2,3,1
DDoS,17.183984356381018,96,4,533.6122240649045,1104.0226602557832,5688.1747485544,4174.927315690533,0,2,0
DDoS,42.644269232226065,156,18,858.3288776328124,352.7543639573061,7050.09254482737,2971.291147519626,0,3,0
DDoS,18.798594181202006,185,11,1149.8032418733703,726.395494288731,5442.01577725292,3777.4859361912486,2,3,1
Normal,77.3530736074261,16,9,1347.2599561294362,1212.3377989960688,6918.6049549618765,21.02163239094096,0,1,0
Normal,47.48982673346444,8,8,1307.6314679849427,55.465279356867626,5390.446443992913,16.718034510488728,2,3,1
Normal,35.17925468662553,17,8,698.2763916443603,212.27888467601514,219.227142553009,16.882920391578565,2,3,0
PortScan,36.17385409858404,13,0,11.410349766627858,0.0,6310.928542743583,27.321278664974407,26,3,0
Normal,85.23619925162565,4,13,666.0836389393688,350.58956682220463,5596.4926937077325,81.09389451349656,0,2,1
DDoS,55.42201803401437,100,7,1354.2483269832117,259.5478255993324,5899.857504576894,3562.076026092088,2,2,1
Normal,71.81499832801323,16,5,1165.4562103420592,474.90273976374084,115.44849964046398,99.59000729487582,2,3,0
Normal,89.71414777344339,17,13,332.47188328894526,1119.456896480482,4740.593260429478,4.98782124195724,1,4,0
Normal,90.18399343646014,8,16,1394.5015112296646,63.51561746889212,8762.274349279709,57.32173129480995,2,3,1
Normal,32.918054528352535,11,14,363.69688640072366,110.64582634939684,3392.2986875457987,27.37796016513155,0,3,1
Normal,95.24988118832388,5,5,1362.6299432712733,846.4857428341672,4504.332157469493,98.90197330939324,1,2,0
